BENCHMARK_TICKER,ETF_TICKER,CORRELATION,P_VALUE,NAME,PRIOR,POSTERIOR,VIEWS
S5CPGS Index,NFRA US Equity,0.9339,0,S&P 500 Capital Goods Industry Group GICS Level 2 Index,0.165006519,0.04964977,0.0473
S5CPGS Index,SRET US Equity,0.9625,0,S&P 500 Capital Goods Industry Group GICS Level 2 Index,0.165006519,0.04964977,0.0473
S5ELEQ Index,PHO US Equity,0.9658,0,S&P 500 Electrical Equipment Industry GICS Level 3 Index,0.182770055,0.054415173,0.03065
S5FDBT Index,CCOR US Equity,0.9414,0,S&P 500 Food Beverage & Tobacco Industry Group GICS Level 2 Index,0.089574225,0.041632987,0.0623
S5FDBT Index,RHS US Equity,0.9772,0,S&P 500 Food Beverage & Tobacco Industry Group GICS Level 2 Index,0.089574225,0.041632987,0.0623
S5FDBT Index,SPHD US Equity,0.9611,0,S&P 500 Food Beverage & Tobacco Industry Group GICS Level 2 Index,0.089574225,0.041632987,0.0623
S5FDRE Index,UAE US Equity,0.936,0,S&P 500 Food Retail Sub Industry GICS Level 4 Index,0.091740496,0.053959809,0.05145
S5FINL Index,RYF US Equity,0.9891,0,S&P 500 Financials Sector GICS Level 1 Index,0.176274843,0.040373838,0.0242
S5FOOT Index,EGPT US Equity,0.8188,0,S&P 500 Footwear Sub Industry GICS Level 4 Index,0.121218144,0.069280401,0.0953
S5HCEP Index,IHI US Equity,0.9862,0,S&P 500 Health Care Equipment Sub Industry GICS Level 4 Index,0.11920468,0.030899555,0.0297
S5HCES Index,DEF US Equity,0.9727,0,S&P 500 Health Care Equipment & Services Industry Group GICS Level 2 Index,0.116626709,0.048419413,0.05035
S5HCES Index,FLLV US Equity,0.9654,0,S&P 500 Health Care Equipment & Services Industry Group GICS Level 2 Index,0.116626709,0.048419413,0.05035
S5HCES Index,JEPI US Equity,0.9665,0,S&P 500 Health Care Equipment & Services Industry Group GICS Level 2 Index,0.116626709,0.048419413,0.05035
S5HCES Index,IHF US Equity,0.8976,0,S&P 500 Health Care Equipment & Services Industry Group GICS Level 2 Index,0.116626709,0.048419413,0.05035
S5HCES Index,REMX US Equity,0.9335,0,S&P 500 Health Care Equipment & Services Industry Group GICS Level 2 Index,0.116626709,0.048419413,0.05035
S5HLTH Index,XLV US Equity,0.9943,0,S&P 500 Health Care Sector GICS Level 1 Index,0.105360979,0.038528023,0.0452
S5INDU Index,XLI US Equity,0.9942,0,S&P 500 Industrials Sector GICS Level 1 Index,0.15973893,0.049426066,0.04665
S5INFT Index,PHDG US Equity,0.9619,0,S&P 500 Information Technology Sector GICS Level 1 Index,0.162989584,0.023948498,0.01695
S5INSU Index,DIV US Equity,0.954,0,S&P 500 Insurance Industry Group GICS Level 2 Index,0.168424535,0.032107742,0.00625
S5INSU Index,CDC US Equity,0.9708,0,S&P 500 Insurance Industry Group GICS Level 2 Index,0.168424535,0.032107742,0.00625
S5INSU Index,IAK US Equity,0.9894,0,S&P 500 Insurance Industry Group GICS Level 2 Index,0.168424535,0.032107742,0.00625
S5INSUX Index,COWZ US Equity,0.9686,0,S&P 500 Insurance Industry GICS Level 3 Index,0.168424535,0.032105436,0.00605
S5INSUX Index,CDL US Equity,0.9754,0,S&P 500 Insurance Industry GICS Level 3 Index,0.168424535,0.032105436,0.00605
S5INSUX Index,TPHD US Equity,0.9573,0,S&P 500 Insurance Industry GICS Level 3 Index,0.168424535,0.032105436,0.00605
S5ITEL Index,SH US Equity,0.6442,0,S&P 500 Integrated Telecommunication Services Sub GICS Level 4 Index,0.092876279,0.057794058,0.1542
S5ITEL Index,SQQQ US Equity,0.6857,0,S&P 500 Integrated Telecommunication Services Sub GICS Level 4 Index,0.092876279,0.057794058,0.1542
S5METL Index,COPX US Equity,0.9051,0,S&P 500 Metals & Mining Industry GICS Level 3 Index,0.199363567,0.049583271,0.0189
S5PHAR Index,PPH US Equity,0.9611,0,S&P 500 Pharmaceuticals Sub Industry GICS Level 4 Index,0.092484011,0.030504693,0.03555
S5PROP Index,DHS US Equity,0.978,0,S&P 500 Property & Casualty Insurance Sub Industry GICS Level 4 Index,0.118211717,0.031440851,0.0383
S5PROP Index,IGF US Equity,0.9584,0,S&P 500 Property & Casualty Insurance Sub Industry GICS Level 4 Index,0.118211717,0.031440851,0.0383
S5PROP Index,LVHI US Equity,0.9444,0,S&P 500 Property & Casualty Insurance Sub Industry GICS Level 4 Index,0.118211717,0.031440851,0.0383
S5SYSF Index,ACIO US Equity,0.9625,0,S&P 500 Systems Software Sub Industry GICS Level 4 Index,0.14293713,0.009308728,0.0237
S5SYSF Index,EPI US Equity,0.9268,0,S&P 500 Systems Software Sub Industry GICS Level 4 Index,0.14293713,0.009308728,0.0237
S5SYSF Index,FJUN US Equity,0.9495,0,S&P 500 Systems Software Sub Industry GICS Level 4 Index,0.14293713,0.009308728,0.0237
S5SYSF Index,FLIN US Equity,0.9319,0,S&P 500 Systems Software Sub Industry GICS Level 4 Index,0.14293713,0.009308728,0.0237
S5SYSF Index,FDLO US Equity,0.9749,0,S&P 500 Systems Software Sub Industry GICS Level 4 Index,0.14293713,0.009308728,0.0237
S5SYSF Index,INDA US Equity,0.9286,0,S&P 500 Systems Software Sub Industry GICS Level 4 Index,0.14293713,0.009308728,0.0237
S5SYSF Index,INDY US Equity,0.9188,0,S&P 500 Systems Software Sub Industry GICS Level 4 Index,0.14293713,0.009308728,0.0237
S5SYSF Index,PIN US Equity,0.9332,0,S&P 500 Systems Software Sub Industry GICS Level 4 Index,0.14293713,0.009308728,0.0237
S5SYSF Index,LIT US Equity,0.9142,0,S&P 500 Systems Software Sub Industry GICS Level 4 Index,0.14293713,0.009308728,0.0237
S5SYSF Index,SMIN US Equity,0.9393,0,S&P 500 Systems Software Sub Industry GICS Level 4 Index,0.14293713,0.009308728,0.0237
S5SYSF Index,USMC US Equity,0.9757,0,S&P 500 Systems Software Sub Industry GICS Level 4 Index,0.14293713,0.009308728,0.0237
S5TRADX Index,PAVE US Equity,0.9693,0,S&P 500 Trading Companies & Distributors Industry GICS Level 3 Index,0.154821933,0.065380159,0.0734
S5TRADX Index,PJUL US Equity,0.9179,0,S&P 500 Trading Companies & Distributors Industry GICS Level 3 Index,0.154821933,0.065380159,0.0734
S5TRADX Index,XMLV US Equity,0.9539,0,S&P 500 Trading Companies & Distributors Industry GICS Level 3 Index,0.154821933,0.065380159,0.0734
S5TRADX Index,VSDA US Equity,0.9528,0,S&P 500 Trading Companies & Distributors Industry GICS Level 3 Index,0.154821933,0.065380159,0.0734
S5UTIL Index,XLU US Equity,0.9928,0,S&P 500 Utilities Sector GICS Level 1 Index,0.075261753,0.021451552,0.02175
S6BANKX Index,KBWR US Equity,0.9915,0,S&P 600 Banks Industry Group GICS Level 2 Index,0.133491607,0.087499545,0.07335
S6BANKX Index,QABA US Equity,0.9971,0,S&P 600 Banks Industry Group GICS Level 2 Index,0.133491607,0.087499545,0.07335
S6BANKX Index,SMDV US Equity,0.9179,0,S&P 600 Banks Industry Group GICS Level 2 Index,0.133491607,0.087499545,0.07335
S6COND Index,EWCO US Equity,0.9447,0,S&P 600 Consumer Discretionary Sector GICS Level 1 Index,0.18495159,0.121505692,0.17615
S6COND Index,PSCD US Equity,0.9993,0,S&P 600 Consumer Discretionary Sector GICS Level 1 Index,0.18495159,0.121505692,0.17615
S6COND Index,XRT US Equity,0.9682,0,S&P 600 Consumer Discretionary Sector GICS Level 1 Index,0.18495159,0.121505692,0.17615
S6FINL Index,XSHQ US Equity,0.9363,0,S&P 600 Financials Sector GICS Level 1 Index,0.14092971,0.082855868,0.15435
S6INDU Index,AIRR US Equity,0.8976,0,S&P 600 Industrials Sector GICS Level 1 Index,0.171586809,0.095446882,0.10815
S6INDU Index,PSCI US Equity,0.9966,0,S&P 600 Industrials Sector GICS Level 1 Index,0.171586809,0.095446882,0.10815
S6INFT Index,PSCT US Equity,0.9989,0,S&P 600 Information Technology Sector GICS Level 1 Index,0.180340765,0.07971611,0.05255
S6INFT Index,XMMO US Equity,0.9279,0,S&P 600 Information Technology Sector GICS Level 1 Index,0.180340765,0.07971611,0.05255
SML Index,CALF US Equity,0.9586,0,S&P Small Cap 600 Index,0.161574994,0.091805281,0.1363
SML Index,IJR US Equity,0.9967,0,S&P Small Cap 600 Index,0.161574994,0.091805281,0.1363
SML Index,SLY US Equity,0.9959,0,S&P Small Cap 600 Index,0.161574994,0.091805281,0.1363
SML Index,SPSM US Equity,0.9961,0,S&P Small Cap 600 Index,0.161574994,0.091805281,0.1363
SML Index,VIOO US Equity,0.9966,0,S&P Small Cap 600 Index,0.161574994,0.091805281,0.1363
SMLG Index,AIEQ US Equity,0.9611,0,S&P Small Cap 600 Growth Index,0.159010882,0.087064914,0.1273
SMLG Index,DWAS US Equity,0.9329,0,S&P Small Cap 600 Growth Index,0.159010882,0.087064914,0.1273
SMLG Index,FYC US Equity,0.9769,0,S&P Small Cap 600 Growth Index,0.159010882,0.087064914,0.1273
SMLG Index,IJT US Equity,0.999,0,S&P Small Cap 600 Growth Index,0.159010882,0.087064914,0.1273
SMLG Index,SLYG US Equity,0.9989,0,S&P Small Cap 600 Growth Index,0.159010882,0.087064914,0.1273
SMLG Index,VFMO US Equity,0.969,0,S&P Small Cap 600 Growth Index,0.159010882,0.087064914,0.1273
SMLG Index,VIOG US Equity,0.999,0,S&P Small Cap 600 Growth Index,0.159010882,0.087064914,0.1273
SMLG Index,XSMO US Equity,0.9632,0,S&P Small Cap 600 Growth Index,0.159010882,0.087064914,0.1273
SMLL1 Index,GSSC US Equity,0.9883,0,S&P Small Cap 600 1 Index,0.161574994,0.091803206,0.13615
SMLL3 Index,FYX US Equity,0.9873,0,S&P Small Cap 600 Level 3 Index,0.161574994,0.091803206,0.13615
SMLL3 Index,OMFS US Equity,0.9868,0,S&P Small Cap 600 Level 3 Index,0.161574994,0.091803206,0.13615
SMLL3 Index,PSC US Equity,0.9828,0,S&P Small Cap 600 Level 3 Index,0.161574994,0.091803206,0.13615
SMLV Index,DGRS US Equity,0.9734,0,S&P Small Cap 600 Value Index,0.164867582,0.096483877,0.13455
SMLV Index,FYT US Equity,0.9634,0,S&P Small Cap 600 Value Index,0.164867582,0.096483877,0.13455
SMLV Index,IJS US Equity,0.9933,0,S&P Small Cap 600 Value Index,0.164867582,0.096483877,0.13455
SMLV Index,SLYV US Equity,0.9924,0,S&P Small Cap 600 Value Index,0.164867582,0.096483877,0.13455
SMLV Index,VIOV US Equity,0.9924,0,S&P Small Cap 600 Value Index,0.164867582,0.096483877,0.13455
SOX Index,BOUT US Equity,0.8469,0,Philadelphia Stock Exchange Semiconductor Index,0.197063017,0.050615211,0.0461
SOX Index,FTXL US Equity,0.9851,0,Philadelphia Stock Exchange Semiconductor Index,0.197063017,0.050615211,0.0461
SOX Index,FIVG US Equity,0.975,0,Philadelphia Stock Exchange Semiconductor Index,0.197063017,0.050615211,0.0461
SOX Index,NXTG US Equity,0.9805,0,Philadelphia Stock Exchange Semiconductor Index,0.197063017,0.050615211,0.0461
SOX Index,QTUM US Equity,0.9841,0,Philadelphia Stock Exchange Semiconductor Index,0.197063017,0.050615211,0.0461
SOX Index,SMH US Equity,0.9967,0,Philadelphia Stock Exchange Semiconductor Index,0.197063017,0.050615211,0.0461
SOX Index,PSI US Equity,0.9877,0,Philadelphia Stock Exchange Semiconductor Index,0.197063017,0.050615211,0.0461
SOX Index,SOXX US Equity,0.9967,0,Philadelphia Stock Exchange Semiconductor Index,0.197063017,0.050615211,0.0461
SOX Index,XSD US Equity,0.956,0,Philadelphia Stock Exchange Semiconductor Index,0.197063017,0.050615211,0.0461
SPGLOB Index,DAUG US Equity,0.9675,0,S&P Global 1200 Index,0.14850298,0.03882667,0.03165
SPGLOB Index,SPGM US Equity,0.9975,0,S&P Global 1200 Index,0.14850298,0.03882667,0.03165
SPOEXEUP Index,DBEU US Equity,0.9679,0,S&P 100 Equal Weight Price Return in USD Index,0.148521819,0.041807848,0.0537
SPOEXEUP Index,EDOW US Equity,0.9827,0,S&P 100 Equal Weight Price Return in USD Index,0.148521819,0.041807848,0.0537
SPOEXEUP Index,EPS US Equity,0.9963,0,S&P 100 Equal Weight Price Return in USD Index,0.148521819,0.041807848,0.0537
SPOEXEUP Index,IOO US Equity,0.9817,0,S&P 100 Equal Weight Price Return in USD Index,0.148521819,0.041807848,0.0537
SPOEXEUP Index,PALC US Equity,0.9865,0,S&P 100 Equal Weight Price Return in USD Index,0.148521819,0.041807848,0.0537
SPOEXEUP Index,PKW US Equity,0.9846,0,S&P 100 Equal Weight Price Return in USD Index,0.148521819,0.041807848,0.0537
SPOEXEUP Index,TDIV US Equity,0.9815,0,S&P 100 Equal Weight Price Return in USD Index,0.148521819,0.041807848,0.0537
SPOEXEUP Index,SPHQ US Equity,0.9899,0,S&P 100 Equal Weight Price Return in USD Index,0.148521819,0.041807848,0.0537
SPOEXEUP Index,ZIG US Equity,0.98,0,S&P 100 Equal Weight Price Return in USD Index,0.148521819,0.041807848,0.0537
SPR Index,ARMR US Equity,0.9794,0,S&P 1500 Composite Index,0.143713528,0.038865769,0.02845
SPR Index,PDEC US Equity,0.989,0,S&P 1500 Composite Index,0.143713528,0.038865769,0.02845
SPR Index,PMAY US Equity,0.9673,0,S&P 1500 Composite Index,0.143713528,0.038865769,0.02845
SPRL1 Index,XLSR US Equity,0.993,0,S&P Supercomposite 1500 1 Index,0.143712431,0.038859331,0.0283
SPRL2 Index,BJUN US Equity,0.9773,0,S&P Supercomposite 1500 2 Index,0.143712431,0.038859331,0.0283
SPRL2 Index,BMAY US Equity,0.9779,0,S&P Supercomposite 1500 2 Index,0.143712431,0.038859331,0.0283
SPRL2 Index,CATH US Equity,0.9989,0,S&P Supercomposite 1500 2 Index,0.143712431,0.038859331,0.0283
SPRL2 Index,JUST US Equity,0.9989,0,S&P Supercomposite 1500 2 Index,0.143712431,0.038859331,0.0283
SPRL3 Index,DJUN US Equity,0.9736,0,S&P Supercomposite 1500 3 Index,0.143712431,0.038859331,0.0283
SPRL3 Index,DSI US Equity,0.9977,0,S&P Supercomposite 1500 3 Index,0.143712431,0.038859331,0.0283
SPRL3 Index,BDEC US Equity,0.9942,0,S&P Supercomposite 1500 3 Index,0.143712431,0.038859331,0.0283
SPRL3 Index,FAUG US Equity,0.9917,0,S&P Supercomposite 1500 3 Index,0.143712431,0.038859331,0.0283
SPRL3 Index,UOCT US Equity,0.9692,0,S&P Supercomposite 1500 3 Index,0.143712431,0.038859331,0.0283
SPSIHO Index,XHB US Equity,0.9992,0,S&P Homebuilding Select Industry Index,0.186771409,0.081472749,0.0321
SPSIMM Index,FXZ US Equity,0.9663,0,S&P Metals and Mining Select Industry Index,0.22922584,0.073763169,0.0392
SPSIMM Index,XME US Equity,0.9996,0,S&P Metals and Mining Select Industry Index,0.22922584,0.073763169,0.0392
SPX Index,ACWV US Equity,0.9757,0,S&P 500 INDEX,0.141905166,0.034547311,0.02495
SPX Index,FLQL US Equity,0.9812,0,S&P 500 INDEX,0.141905166,0.034547311,0.02495
SPX Index,JHML US Equity,0.9984,0,S&P 500 INDEX,0.141905166,0.034547311,0.02495
SPX Index,QUS US Equity,0.9895,0,S&P 500 INDEX,0.141905166,0.034547311,0.02495
SPX Index,SPYX US Equity,0.9993,0,S&P 500 INDEX,0.141905166,0.034547311,0.02495
SPXL1 Index,DVOL US Equity,0.9744,0,S&P 500 GICS Level 1 Groups Index,0.141905166,0.034547311,0.02495
SPXL1 Index,BUFF US Equity,0.9875,0,S&P 500 GICS Level 1 Groups Index,0.141905166,0.034547311,0.02495
SPXL1 Index,BUFR US Equity,0.989,0,S&P 500 GICS Level 1 Groups Index,0.141905166,0.034547311,0.02495
SPXL1 Index,FTCS US Equity,0.9856,0,S&P 500 GICS Level 1 Groups Index,0.141905166,0.034547311,0.02495
SPXL1 Index,JQUA US Equity,0.9847,0,S&P 500 GICS Level 1 Groups Index,0.141905166,0.034547311,0.02495
SPXL1 Index,OVL US Equity,0.9986,0,S&P 500 GICS Level 1 Groups Index,0.141905166,0.034547311,0.02495
SPXL1 Index,TPLC US Equity,0.9884,0,S&P 500 GICS Level 1 Groups Index,0.141905166,0.034547311,0.02495
SPXL2 Index,LRGF US Equity,0.9909,0,S&P 500 GICS Level 2 Groups Index,0.141905166,0.034547311,0.02495
SPXL2 Index,PSEP US Equity,0.9643,0,S&P 500 GICS Level 2 Groups Index,0.141905166,0.034547311,0.02495
SPXL2 Index,SECT US Equity,0.9924,0,S&P 500 GICS Level 2 Groups Index,0.141905166,0.034547311,0.02495
SPXL2 Index,SUSL US Equity,0.996,0,S&P 500 GICS Level 2 Groups Index,0.141905166,0.034547311,0.02495
SPXL2 Index,SPGP US Equity,0.9845,0,S&P 500 GICS Level 2 Groups Index,0.141905166,0.034547311,0.02495
SPXL2 Index,USSG US Equity,0.9959,0,S&P 500 GICS Level 2 Groups Index,0.141905166,0.034547311,0.02495
SPXL3 Index,IVV US Equity,0.9961,0,S&P 500 GICS Level 3 Industry Groups Index,0.141905166,0.034541668,0.0247
SPXL3 Index,PSET US Equity,0.984,0,S&P 500 GICS Level 3 Industry Groups Index,0.141905166,0.034541668,0.0247
SPXL3 Index,SPY US Equity,0.9961,0,S&P 500 GICS Level 3 Industry Groups Index,0.141905166,0.034541668,0.0247
SPXL3 Index,SPLG US Equity,0.996,0,S&P 500 GICS Level 3 Industry Groups Index,0.141905166,0.034541668,0.0247
SPXL3 Index,TTAC US Equity,0.9824,0,S&P 500 GICS Level 3 Industry Groups Index,0.141905166,0.034541668,0.0247
SPXL3 Index,VOO US Equity,0.9961,0,S&P 500 GICS Level 3 Industry Groups Index,0.141905166,0.034541668,0.0247
SVX Index,FNK US Equity,0.957,0,S&P 500 Value Index,0.144518333,0.042696963,0.0131
SVX Index,FOVL US Equity,0.9709,0,S&P 500 Value Index,0.144518333,0.042696963,0.0131
SX5K Index,FEZ US Equity,0.9929,0,EURO STOXX 50 Price USD,0.183506705,0.038077982,0.03135
SX7K Index,FNDE US Equity,0.969,0,EURO STOXX Banks Price USD,0.238659732,0.045653494,0.0348
SX7L Index,EUFN US Equity,0.9927,0,STOXX Europe 600 Banks Price USD,0.215488487,0.043354769,0.03465
SX7L Index,EWO US Equity,0.9681,0,STOXX Europe 600 Banks Price USD,0.215488487,0.043354769,0.03465
SX9L Index,ASEA US Equity,0.8681,0,STOXX Europe 600 Oil & Gas (Price) USD,0.153743483,0.039534735,0.03305
SX9L Index,EIDO US Equity,0.7677,0,STOXX Europe 600 Oil & Gas (Price) USD,0.153743483,0.039534735,0.03305
SXNL Index,DMXF US Equity,0.9909,0,STOXX Europe 600 Industrial Goods & Services Price USD,0.188270912,0.060001305,0.0412
SXXL Index,HEWG US Equity,0.9782,0,STOXX Europe 600 Price USD,0.171943263,0.039961016,0.02645
SXXL Index,FEP US Equity,0.9934,0,STOXX Europe 600 Price USD,0.171943263,0.039961016,0.02645
SXXL Index,IQLT US Equity,0.9842,0,STOXX Europe 600 Price USD,0.171943263,0.039961016,0.02645
XAU Index,GDX US Equity,0.9622,0,Philadelphia Stock Exchange Gold and Silver Index,0.121593246,0.031101933,0.03105
XAU Index,GDXJ US Equity,0.884,0,Philadelphia Stock Exchange Gold and Silver Index,0.121593246,0.031101933,0.03105
XAU Index,GOAU US Equity,0.9815,0,Philadelphia Stock Exchange Gold and Silver Index,0.121593246,0.031101933,0.03105
XAU Index,GOEX US Equity,0.9384,0,Philadelphia Stock Exchange Gold and Silver Index,0.121593246,0.031101933,0.03105
XAU Index,SGDJ US Equity,0.8888,0,Philadelphia Stock Exchange Gold and Silver Index,0.121593246,0.031101933,0.03105
XAU Index,SGDM US Equity,0.9246,0,Philadelphia Stock Exchange Gold and Silver Index,0.121593246,0.031101933,0.03105
XAU Index,SILJ US Equity,0.8385,0,Philadelphia Stock Exchange Gold and Silver Index,0.121593246,0.031101933,0.03105
XAU Index,RING US Equity,0.9621,0,Philadelphia Stock Exchange Gold and Silver Index,0.121593246,0.031101933,0.03105
XEO Index,BAUG US Equity,0.9874,0,S&P 100 for European Style Options Index,0.138113762,0.026319636,0.0265
XEO Index,IWL US Equity,0.9987,0,S&P 100 for European Style Options Index,0.138113762,0.026319636,0.0265
XEO Index,OEF US Equity,0.9967,0,S&P 100 for European Style Options Index,0.138113762,0.026319636,0.0265
XEO Index,XLG US Equity,0.9937,0,S&P 100 for European Style Options Index,0.138113762,0.026319636,0.0265
